StartOfFile: 1/9/19 6:29:00 AM
EndOfFile:   1/23/19 6:29:00 AM
ID:          73860b1a-12e5-43f4-b14c-4c0dba6da010
Timestamp NL     :        raw,        kWh,      money, quality (kWh can be kWh, Wh or mWh depending on Precision setting)
2019-01-09 07:58 :    1311963, 1311963000, 27551223000,     0
2019-01-09 07:59 :    1311968, 1311968000, 27551328000,     0
2019-01-09 08:00 :    1311974, 1311974000, 27551454000,     0
2019-01-09 08:01 :    1311980, 1311980000, 27551580000,     0
2019-01-09 08:02 :    1311985, 1311985000, 27551685000,     0
2019-01-09 08:03 :    1311991, 1311991000, 27551811000,     0
2019-01-09 08:04 :    1311996, 1311996000, 27551916000,     0
2019-01-09 08:05 :    1312002, 1312002000, 27552042000,     0
2019-01-09 08:06 :    1312007, 1312007000, 27552147000,     0
2019-01-09 08:07 :    1312012, 1312012000, 27552252000,     0
2019-01-09 08:08 :    1312017, 1312017000, 27552357000,     0
2019-01-09 08:09 :     <none>, 1312023000, 27552483000,  7782
2019-01-09 08:10 :     <none>, 1312028000, 27552588000,  7782
2019-01-09 08:11 :     <none>, 1312033000, 27552693000,  7782
2019-01-09 08:12 :     <none>, 1312038000, 27552798000,  7782
2019-01-09 08:13 :     <none>, 1312043000, 27552903000,  7782
2019-01-09 08:14 :    1312048, 1312048000, 27553008000,     0
2019-01-09 08:15 :    1312053, 1312053000, 27553113000,     0
2019-01-09 08:16 :    1312059, 1312059000, 27553239000,     0
2019-01-09 08:17 :    1312064, 1312064000, 27553344000,     0
2019-01-09 08:18 :    1312069, 1312069000, 27553449000,     0
2019-01-09 08:19 :     <none>, 1312074000, 27553554000, 13222
2019-01-09 08:20 :     <none>, 1312079000, 27553659000, 13222
2019-01-09 08:21 :     <none>, 1312084000, 27553764000, 13222
2019-01-09 08:22 :     <none>, 1312089000, 27553869000, 13222
2019-01-09 08:23 :     <none>, 1312094000, 27553974000, 13222
2019-01-09 08:24 :     <none>, 1312099000, 27554079000, 13222
2019-01-09 08:25 :     <none>, 1312104000, 27554184000, 13222
2019-01-09 08:26 :     <none>, 1312109000, 27554289000, 13222
2019-01-09 08:27 :     <none>, 1312114000, 27554394000, 13222
2019-01-09 08:28 :     <none>, 1312119000, 27554499000, 13222
2019-01-09 08:29 :     <none>, 1312124000, 27554604000, 13222
2019-01-09 08:30 :     <none>, 1312128000, 27554688000, 13222
2019-01-09 08:31 :     <none>, 1312132000, 27554772000, 13222
2019-01-09 08:32 :     <none>, 1312136000, 27554856000, 13222
2019-01-09 08:33 :     <none>, 1312140000, 27554940000, 13222
2019-01-09 08:34 :     <none>, 1312144000, 27555024000, 13222
2019-01-09 08:35 :     <none>, 1312148000, 27555108000, 13222
2019-01-09 08:36 :     <none>, 1312152000, 27555192000, 13222
2019-01-09 08:37 :     <none>, 1312156000, 27555276000, 13222
2019-01-09 08:38 :     <none>, 1312160000, 27555360000, 13222
2019-01-09 08:39 :    1312164, 1312164000, 27555444000,     0
2019-01-09 08:40 :    1312171, 1312171000, 27555591000,     0
2019-01-09 08:41 :    1312177, 1312177000, 27555717000,     0
2019-01-09 08:42 :    1312183, 1312183000, 27555843000,     0
2019-01-09 08:43 :    1312189, 1312189000, 27555969000,     0
2019-01-09 08:44 :    1312194, 1312194000, 27556074000,     0
2019-01-09 08:45 :    1312200, 1312200000, 27556200000,     0
2019-01-09 08:46 :    1312206, 1312206000, 27556326000,     0
2019-01-09 08:47 :    1312212, 1312212000, 27556452000,     0
2019-01-09 08:48 :    1312218, 1312218000, 27556578000,     0
2019-01-09 08:49 :    1312223, 1312223000, 27556683000,     0
2019-01-09 08:50 :    1312230, 1312230000, 27556830000,     0
2019-01-09 08:51 :    1312236, 1312236000, 27556956000,     0
2019-01-09 08:52 :    1312242, 1312242000, 27557082000,     0
2019-01-09 08:53 :    1312248, 1312248000, 27557208000,     0
2019-01-09 08:54 :    1312254, 1312254000, 27557334000,     0
2019-01-09 08:55 :    1312260, 1312260000, 27557460000,     0
2019-01-09 08:56 :    1312265, 1312265000, 27557565000,     0
2019-01-09 08:57 :    1312270, 1312270000, 27557670000,     0
2019-01-09 08:58 :    1312276, 1312276000, 27557796000,     0
2019-01-09 08:59 :    1312281, 1312281000, 27557901000,     0
2019-01-09 09:00 :    1312286, 1312286000, 27558006000,     0
2019-01-09 09:01 :    1312291, 1312291000, 27558111000,     0
2019-01-09 09:02 :    1312296, 1312296000, 27558216000,     0
2019-01-09 09:03 :    1312301, 1312301000, 27558321000,     0
2019-01-09 09:04 :     <none>, 1312304000, 27558384000, 10414
2019-01-09 09:05 :     <none>, 1312307000, 27558447000, 10414
2019-01-09 09:06 :     <none>, 1312310000, 27558510000, 10414
2019-01-09 09:07 :     <none>, 1312313000, 27558573000, 10414
2019-01-09 09:08 :     <none>, 1312316000, 27558636000, 10414
2019-01-09 09:09 :     <none>, 1312319000, 27558699000, 10414
2019-01-09 09:10 :     <none>, 1312322000, 27558762000, 10414
2019-01-09 09:11 :     <none>, 1312325000, 27558825000, 10414
2019-01-09 09:12 :     <none>, 1312327000, 27558867000, 10414
2019-01-09 09:13 :     <none>, 1312329000, 27558909000, 10414
2019-01-09 09:14 :    1312331, 1312331000, 27558951000,     0
2019-01-09 09:15 :    1312332, 1312332000, 27558972000,     0
2019-01-09 09:16 :    1312334, 1312334000, 27559014000,     0
2019-01-09 09:17 :    1312351, 1312351000, 27559371000,     0
2019-01-09 09:18 :    1312367, 1312367000, 27559707000,     0
2019-01-09 09:19 :    1312372, 1312372000, 27559812000,     0
2019-01-09 09:20 :    1312372, 1312372000, 27559812000,     0
2019-01-09 09:21 :    1312374, 1312374000, 27559854000,     0
2019-01-09 09:22 :    1312377, 1312377000, 27559917000,     0
2019-01-09 09:23 :    1312377, 1312377000, 27559917000,     0
2019-01-09 09:24 :     <none>, 1312378000, 27559938000, 10414
2019-01-09 09:25 :     <none>, 1312379000, 27559959000, 10414
2019-01-09 09:26 :     <none>, 1312380000, 27559980000, 10414
2019-01-09 09:27 :     <none>, 1312381000, 27560001000, 10414
2019-01-09 09:28 :     <none>, 1312382000, 27560022000, 10414
2019-01-09 09:29 :     <none>, 1312383000, 27560043000, 10414
2019-01-09 09:30 :     <none>, 1312384000, 27560064000, 10414
2019-01-09 09:31 :     <none>, 1312385000, 27560085000, 10414
2019-01-09 09:32 :     <none>, 1312386000, 27560106000, 10414
2019-01-09 09:33 :     <none>, 1312387000, 27560127000, 10414
2019-01-09 09:34 :    1312388, 1312388000, 27560148000,     0
2019-01-09 09:35 :    1312388, 1312388000, 27560148000,     0
2019-01-09 09:36 :    1312391, 1312391000, 27560211000,     0
2019-01-09 09:37 :    1312391, 1312391000, 27560211000,     0
2019-01-09 09:38 :    1312391, 1312391000, 27560211000,     0
2019-01-09 09:39 :    1312391, 1312391000, 27560211000,     0
2019-01-09 09:40 :    1312393, 1312393000, 27560253000,     0
2019-01-09 09:41 :    1312393, 1312393000, 27560253000,     0
2019-01-09 09:42 :    1312393, 1312393000, 27560253000,     0
2019-01-09 09:43 :    1312393, 1312393000, 27560253000,     0
2019-01-09 09:44 :     <none>, 1312394000, 27560274000,  7782
2019-01-09 09:45 :     <none>, 1312395000, 27560295000,  7782
2019-01-09 09:46 :     <none>, 1312396000, 27560316000,  7782
2019-01-09 09:47 :     <none>, 1312396000, 27560316000,  7782
2019-01-09 09:48 :     <none>, 1312396000, 27560316000,  7782
2019-01-09 09:49 :    1312396, 1312396000, 27560316000,     0
2019-01-09 09:50 :    1312396, 1312396000, 27560316000,     0
2019-01-09 09:51 :    1312396, 1312396000, 27560316000,     0
2019-01-09 09:52 :    1312397, 1312397000, 27560337000,     0
2019-01-09 09:53 :    1312397, 1312397000, 27560337000,     0
2019-01-09 09:54 :    1312397, 1312397000, 27560337000,     0
2019-01-09 09:55 :    1312397, 1312397000, 27560337000,     0
2019-01-09 09:56 :    1312398, 1312398000, 27560358000,     0
2019-01-09 09:57 :    1312398, 1312398000, 27560358000,     0
2019-01-09 09:58 :    1312398, 1312398000, 27560358000,     0
2019-01-09 09:59 :    1312398, 1312398000, 27560358000,     0
2019-01-09 10:00 :    1312398, 1312398000, 27560358000,     0
2019-01-09 10:01 :    1312398, 1312398000, 27560358000,     0
2019-01-09 10:02 :    1312398, 1312398000, 27560358000,     0
2019-01-09 10:03 :    1312398, 1312398000, 27560358000,     0
2019-01-09 10:04 :    1312398, 1312398000, 27560358000,     0
2019-01-09 10:05 :    1312398, 1312398000, 27560358000,     0
2019-01-09 10:06 :    1312398, 1312398000, 27560358000,     0
2019-01-09 10:07 :    1312412, 1312412000, 27560652000,     0
2019-01-09 10:08 :    1312425, 1312425000, 27560925000,     0
2019-01-09 10:09 :    1312438, 1312438000, 27561198000,     0
2019-01-09 10:10 :    1312446, 1312446000, 27561366000,     0
2019-01-09 10:11 :    1312446, 1312446000, 27561366000,     0
2019-01-09 10:12 :    1312446, 1312446000, 27561366000,     0
2019-01-09 10:13 :    1312446, 1312446000, 27561366000,     0
2019-01-09 10:14 :    1312446, 1312446000, 27561366000,     0
2019-01-09 10:15 :    1312446, 1312446000, 27561366000,     0
2019-01-09 10:16 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:17 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:18 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:19 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:20 :    1312446, 1312446000, 27561366000,     0
2019-01-09 10:21 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:22 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:23 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:24 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:25 :    1312446, 1312446000, 27561366000,     0
2019-01-09 10:26 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:27 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:28 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:29 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 10:30 :    1312446, 1312446000, 27561366000,     0
2019-01-09 10:31 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:32 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:33 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:34 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:35 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:36 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:37 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:38 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:39 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:40 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:41 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:42 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:43 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:44 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:45 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:46 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:47 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:48 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:49 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:50 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:51 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:52 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:53 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:54 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:55 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:56 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:57 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:58 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 10:59 :     <none>, 1312446000, 27561366000, 14771
2019-01-09 11:00 :    1312446, 1312446000, 27561366000,     0
2019-01-09 11:01 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:02 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:03 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:04 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:05 :    1312446, 1312446000, 27561366000,     0
2019-01-09 11:06 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:07 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:08 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:09 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:10 :    1312446, 1312446000, 27561366000,     0
2019-01-09 11:11 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:12 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:13 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:14 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:15 :    1312446, 1312446000, 27561366000,     0
2019-01-09 11:16 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:17 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:18 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:19 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:20 :    1312446, 1312446000, 27561366000,     0
2019-01-09 11:21 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:22 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:23 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:24 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:25 :    1312446, 1312446000, 27561366000,     0
2019-01-09 11:26 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:27 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:28 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:29 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:30 :    1312446, 1312446000, 27561366000,     0
2019-01-09 11:31 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:32 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:33 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:34 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:35 :    1312446, 1312446000, 27561366000,     0
2019-01-09 11:36 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:37 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:38 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:39 :     <none>, 1312446000, 27561366000,  6990
2019-01-09 11:40 :    1312446, 1312446000, 27561366000,     0
2019-01-09 11:41 :     <none>, 1312447000, 27561387000,  6990
2019-01-09 11:42 :     <none>, 1312447000, 27561387000,  6990
2019-01-09 11:43 :     <none>, 1312447000, 27561387000,  6990
2019-01-09 11:44 :     <none>, 1312447000, 27561387000,  6990
2019-01-09 11:45 :    1312447, 1312447000, 27561387000,     0
2019-01-09 11:46 :     <none>, 1312453000, 27561513000, 27818
2019-01-09 11:47 :     <none>, 1312459000, 27561639000, 27818
2019-01-09 11:48 :     <none>, 1312465000, 27561765000, 27818
2019-01-09 11:49 :     <none>, 1312471000, 27561891000, 27818
2019-01-09 11:50 :     <none>, 1312477000, 27562017000, 27818
2019-01-09 11:51 :     <none>, 1312483000, 27562143000, 27818
2019-01-09 11:52 :     <none>, 1312489000, 27562269000, 27818
2019-01-09 11:53 :     <none>, 1312495000, 27562395000, 27818
2019-01-09 11:54 :     <none>, 1312501000, 27562521000, 27818
2019-01-09 11:55 :     <none>, 1312507000, 27562647000, 27818
2019-01-09 11:56 :     <none>, 1312513000, 27562773000, 27818
2019-01-09 11:57 :     <none>, 1312519000, 27562899000, 27818
2019-01-09 11:58 :     <none>, 1312525000, 27563025000, 27818
2019-01-09 11:59 :     <none>, 1312531000, 27563151000, 27818
2019-01-09 12:00 :     <none>, 1312537000, 27563277000, 27818
2019-01-09 12:01 :     <none>, 1312543000, 27563403000, 27818
2019-01-09 12:02 :     <none>, 1312549000, 27563529000, 27818
2019-01-09 12:03 :     <none>, 1312555000, 27563655000, 27818
2019-01-09 12:04 :     <none>, 1312561000, 27563781000, 27818
2019-01-09 12:05 :     <none>, 1312567000, 27563907000, 27818
2019-01-09 12:06 :     <none>, 1312573000, 27564033000, 27818
2019-01-09 12:07 :     <none>, 1312579000, 27564159000, 27818
2019-01-09 12:08 :     <none>, 1312585000, 27564285000, 27818
2019-01-09 12:09 :     <none>, 1312591000, 27564411000, 27818
2019-01-09 12:10 :     <none>, 1312597000, 27564537000, 27818
2019-01-09 12:11 :     <none>, 1312603000, 27564663000, 27818
2019-01-09 12:12 :     <none>, 1312609000, 27564789000, 27818
2019-01-09 12:13 :     <none>, 1312615000, 27564915000, 27818
2019-01-09 12:14 :     <none>, 1312621000, 27565041000, 27818
2019-01-09 12:15 :     <none>, 1312627000, 27565167000, 27818
2019-01-09 12:16 :     <none>, 1312633000, 27565293000, 27818
2019-01-09 12:17 :     <none>, 1312639000, 27565419000, 27818
2019-01-09 12:18 :     <none>, 1312645000, 27565545000, 27818
2019-01-09 12:19 :     <none>, 1312651000, 27565671000, 27818
2019-01-09 12:20 :     <none>, 1312657000, 27565797000, 27818
2019-01-09 12:21 :     <none>, 1312663000, 27565923000, 27818
2019-01-09 12:22 :     <none>, 1312669000, 27566049000, 27818
2019-01-09 12:23 :     <none>, 1312675000, 27566175000, 27818
2019-01-09 12:24 :     <none>, 1312681000, 27566301000, 27818
2019-01-09 12:25 :     <none>, 1312687000, 27566427000, 27818
2019-01-09 12:26 :     <none>, 1312693000, 27566553000, 27818
2019-01-09 12:27 :     <none>, 1312699000, 27566679000, 27818
2019-01-09 12:28 :     <none>, 1312705000, 27566805000, 27818
2019-01-09 12:29 :     <none>, 1312711000, 27566931000, 27818
2019-01-09 12:30 :     <none>, 1312717000, 27567057000, 27818
2019-01-09 12:31 :     <none>, 1312723000, 27567183000, 27818
2019-01-09 12:32 :     <none>, 1312729000, 27567309000, 27818
2019-01-09 12:33 :     <none>, 1312735000, 27567435000, 27818
2019-01-09 12:34 :     <none>, 1312741000, 27567561000, 27818
2019-01-09 12:35 :     <none>, 1312747000, 27567687000, 27818
2019-01-09 12:36 :     <none>, 1312753000, 27567813000, 27818
2019-01-09 12:37 :     <none>, 1312759000, 27567939000, 27818
2019-01-09 12:38 :     <none>, 1312765000, 27568065000, 27818
2019-01-09 12:39 :     <none>, 1312771000, 27568191000, 27818
2019-01-09 12:40 :     <none>, 1312777000, 27568317000, 27818
2019-01-09 12:41 :     <none>, 1312783000, 27568443000, 27818
2019-01-09 12:42 :     <none>, 1312789000, 27568569000, 27818
2019-01-09 12:43 :     <none>, 1312795000, 27568695000, 27818
2019-01-09 12:44 :     <none>, 1312801000, 27568821000, 27818
2019-01-09 12:45 :     <none>, 1312807000, 27568947000, 27818
2019-01-09 12:46 :     <none>, 1312813000, 27569073000, 27818
2019-01-09 12:47 :     <none>, 1312819000, 27569199000, 27818
2019-01-09 12:48 :     <none>, 1312825000, 27569325000, 27818
2019-01-09 12:49 :     <none>, 1312831000, 27569451000, 27818
2019-01-09 12:50 :     <none>, 1312837000, 27569577000, 27818
2019-01-09 12:51 :     <none>, 1312843000, 27569703000, 27818
2019-01-09 12:52 :     <none>, 1312849000, 27569829000, 27818
2019-01-09 12:53 :     <none>, 1312855000, 27569955000, 27818
2019-01-09 12:54 :     <none>, 1312861000, 27570081000, 27818
2019-01-09 12:55 :     <none>, 1312867000, 27570207000, 27818
2019-01-09 12:56 :     <none>, 1312873000, 27570333000, 27818
2019-01-09 12:57 :     <none>, 1312879000, 27570459000, 27818
2019-01-09 12:58 :     <none>, 1312885000, 27570585000, 27818
2019-01-09 12:59 :     <none>, 1312891000, 27570711000, 27818
2019-01-09 13:00 :     <none>, 1312897000, 27570837000, 27818
2019-01-09 13:01 :     <none>, 1312903000, 27570963000, 27818
2019-01-09 13:02 :     <none>, 1312909000, 27571089000, 27818
2019-01-09 13:03 :     <none>, 1312915000, 27571215000, 27818
2019-01-09 13:04 :     <none>, 1312921000, 27571341000, 27818
2019-01-09 13:05 :     <none>, 1312927000, 27571467000, 27818
2019-01-09 13:06 :     <none>, 1312933000, 27571593000, 27818
2019-01-09 13:07 :     <none>, 1312939000, 27571719000, 27818
2019-01-09 13:08 :     <none>, 1312945000, 27571845000, 27818
2019-01-09 13:09 :     <none>, 1312951000, 27571971000, 27818
2019-01-09 13:10 :     <none>, 1312957000, 27572097000, 27818
2019-01-09 13:11 :     <none>, 1312963000, 27572223000, 27818
2019-01-09 13:12 :     <none>, 1312969000, 27572349000, 27818
2019-01-09 13:13 :     <none>, 1312975000, 27572475000, 27818
2019-01-09 13:14 :     <none>, 1312981000, 27572601000, 27818
2019-01-09 13:15 :     <none>, 1312987000, 27572727000, 27818
2019-01-09 13:16 :     <none>, 1312993000, 27572853000, 27818
2019-01-09 13:17 :     <none>, 1312999000, 27572979000, 27818
2019-01-09 13:18 :     <none>, 1313005000, 27573105000, 27818
2019-01-09 13:19 :     <none>, 1313011000, 27573231000, 27818
2019-01-09 13:20 :     <none>, 1313017000, 27573357000, 27818
2019-01-09 13:21 :     <none>, 1313023000, 27573483000, 27818
2019-01-09 13:22 :     <none>, 1313029000, 27573609000, 27818
2019-01-09 13:23 :     <none>, 1313035000, 27573735000, 27818
2019-01-09 13:24 :     <none>, 1313041000, 27573861000, 27818
2019-01-09 13:25 :     <none>, 1313047000, 27573987000, 27818
2019-01-09 13:26 :     <none>, 1313053000, 27574113000, 27818
2019-01-09 13:27 :     <none>, 1313059000, 27574239000, 27818
2019-01-09 13:28 :     <none>, 1313065000, 27574365000, 27818
